input,output,word_count,query_type,difficulty
what college did kevin garnett go to,"SELECT player_name, college FROM player WHERE player_name = 'Kevin Garnett';",7,other,easy
what country is dirk from,"SELECT player_name, country FROM player WHERE player_name = 'Dirk Nowitzki';",5,count,easy
all players from the same country as giannis,SELECT player_name FROM player WHERE country = (SELECT country FROM player WHERE player_name = 'Giannis Antetokounmpo') AND player_name != 'Giannis Antetokounmpo';,8,count,easy
when was stephen curry drafted and what pick,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Stephen Curry';",8,other,easy
players drafted in the same year as lebron james 2003,"SELECT player_name, draft_round, draft_number FROM player WHERE draft_year = 2003 ORDER BY CAST(draft_round AS INTEGER), CAST(draft_number AS INTEGER);",10,other,easy
players drafted before pick 5 in 2003,"SELECT player_name, draft_number FROM player WHERE draft_year = 2003 AND CAST(draft_number AS INTEGER) < 5 ORDER BY CAST(draft_number AS INTEGER);",7,comparison,medium
who was drafted right after dwight howard in 2004,"SELECT player_name, draft_number FROM player WHERE draft_year = 2004 AND CAST(draft_number AS INTEGER) = (SELECT CAST(draft_number AS INTEGER) + 1 FROM player WHERE player_name = 'Dwight Howard' AND draft_year = 2004);",9,lookup,medium
players who lasted more than 15 seasons in the nba,"SELECT p.player_name, COUNT(DISTINCT pg.season_id) AS total_seasons FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING COUNT(DISTINCT pg.season_id) > 15 ORDER BY total_seasons DESC;",10,comparison,hard
players who lasted fewer than 3 seasons,"SELECT p.player_name, COUNT(DISTINCT pg.season_id) AS total_seasons FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING COUNT(DISTINCT pg.season_id) < 3 ORDER BY total_seasons;",7,other,medium
which player had the most seasons playing 70 or more games,"SELECT p.player_name, COUNT(*) AS seasons_70_plus FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.gp >= 70 GROUP BY p.player_name ORDER BY seasons_70_plus DESC LIMIT 5;",11,comparison,hard
players who played at least one game in every season from 2010 to 2020,SELECT p.player_name FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id BETWEEN 22009 AND 22019 GROUP BY p.player_name HAVING COUNT(DISTINCT pg.season_id) = 11 ORDER BY p.player_name;,14,other,hard
players active in the 2005 season who were also active in 2015,SELECT DISTINCT p.player_name FROM player p JOIN player_general_traditional_total pg1 ON p.player_id = pg1.player_id AND pg1.season_id = 22004 JOIN player_general_traditional_total pg2 ON p.player_id = pg2.player_id AND pg2.season_id = 22014 ORDER BY p.player_name;,12,other,medium
players drafted in 2010 still playing in 2020,SELECT DISTINCT p.player_name FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_year = 2010 AND pg.season_id = 22019 ORDER BY p.player_name;,8,other,medium
how many players from the 2003 draft class are still in the league in 2015,SELECT COUNT(DISTINCT p.player_id) AS active_players FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_year = 2003 AND pg.season_id = 22014;,15,count,medium
players who debuted in 2010 draft and averaged 15 ppg in their first season min 30 games,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.draft_year = 2010 AND ps.season_id = 22010 AND ps.pts >= 15 AND ps.gp >= 30 ORDER BY ps.pts DESC;",17,other,medium
lebron best season by total points,"SELECT pg.season_id, pg.pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'LeBron James' ORDER BY pg.pts DESC LIMIT 1;",6,other,medium
lebron worst season by total points min 40 games,"SELECT pg.season_id, pg.pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'LeBron James' AND pg.gp >= 40 ORDER BY pg.pts ASC LIMIT 1;",9,comparison,hard
kobe best season by ppg min 50 games,"SELECT ps.season_id, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name = 'Kobe Bryant' AND ps.gp >= 50 ORDER BY ps.pts DESC LIMIT 1;",8,other,hard
shaq best season by total points,"SELECT pg.season_id, pg.pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Shaquille O''Neal' ORDER BY pg.pts DESC LIMIT 1;",6,other,medium
tim duncan best season by rebounds total,"SELECT pg.season_id, pg.reb FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Tim Duncan' ORDER BY pg.reb DESC LIMIT 1;",7,other,medium
stockton best season by total assists,"SELECT pg.season_id, pg.ast FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'John Stockton' ORDER BY pg.ast DESC LIMIT 1;",6,other,medium
hakeem best season by total blocks,"SELECT pg.season_id, pg.blk FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Hakeem Olajuwon' ORDER BY pg.blk DESC LIMIT 1;",6,other,medium
curry best season by total three pointers made,"SELECT pg.season_id, pg.fg3m FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Stephen Curry' ORDER BY pg.fg3m DESC LIMIT 1;",8,other,medium
westbrook best season by triple doubles,"SELECT pg.season_id, pg.td3 FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Russell Westbrook' ORDER BY pg.td3 DESC LIMIT 1;",6,other,medium
which season had the most triple doubles league wide,"SELECT pg.season_id, SUM(pg.td3) AS total_td3 FROM player_general_traditional_total pg GROUP BY pg.season_id ORDER BY total_td3 DESC LIMIT 1;",9,other,medium
which season had the most total threes made league wide,"SELECT pg.season_id, SUM(pg.fg3m) AS total_fg3m FROM player_general_traditional_total pg GROUP BY pg.season_id ORDER BY total_fg3m DESC LIMIT 1;",10,other,medium
which season had the most total points scored league wide,"SELECT pg.season_id, SUM(pg.pts) AS total_pts FROM player_general_traditional_total pg GROUP BY pg.season_id ORDER BY total_pts DESC LIMIT 1;",10,comparison,hard
which season had the fewest total points scored league wide,"SELECT pg.season_id, SUM(pg.pts) AS total_pts FROM player_general_traditional_total pg GROUP BY pg.season_id ORDER BY total_pts ASC LIMIT 1;",10,comparison,hard
is scoring in the nba going up or down over the years,"SELECT ps.season_id, AVG(ps.pts) AS avg_pts FROM player_season ps WHERE ps.gp >= 20 GROUP BY ps.season_id ORDER BY ps.season_id;",12,comparison,hard
has three point volume increased over the years,"SELECT pg.season_id, SUM(pg.fg3a) AS total_fg3a FROM player_general_traditional_total pg GROUP BY pg.season_id ORDER BY pg.season_id;",8,trend,medium
how has the average rebounds per game changed over time min 20 games,"SELECT ps.season_id, AVG(ps.reb) AS avg_reb FROM player_season ps WHERE ps.gp >= 20 GROUP BY ps.season_id ORDER BY ps.season_id;",13,trend,hard
players who shot over 45 percent from three in multiple seasons min 100 attempts each season,"SELECT p.player_name, COUNT(*) AS seasons FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.fg3_pct > 0.45 AND pg.fg3a >= 100 GROUP BY p.player_name HAVING COUNT(*) > 1 ORDER BY seasons DESC;",16,other,hard
players who averaged over 25 ppg in multiple seasons min 50 games,"SELECT p.player_name, COUNT(*) AS seasons FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.pts > 25 AND ps.gp >= 50 GROUP BY p.player_name HAVING COUNT(*) > 1 ORDER BY seasons DESC;",12,other,hard
players who led the league in scoring more than once min 50 games,"SELECT p.player_name, COUNT(*) AS scoring_titles FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.pts = (SELECT MAX(ps2.pts) FROM player_season ps2 WHERE ps2.season_id = ps.season_id AND ps2.gp >= 50) AND ps.gp >= 50 GROUP BY p.player_name HAVING COUNT(*) > 1 ORDER BY scoring_titles DESC;",13,comparison,hard
players who led the league in assists more than once min 50 games,"SELECT p.player_name, COUNT(*) AS ast_titles FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.ast = (SELECT MAX(ps2.ast) FROM player_season ps2 WHERE ps2.season_id = ps.season_id AND ps2.gp >= 50) AND ps.gp >= 50 GROUP BY p.player_name HAVING COUNT(*) > 1 ORDER BY ast_titles DESC;",13,comparison,hard
players who led the league in blocks more than once,"SELECT p.player_name, COUNT(*) AS blk_titles FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.blk = (SELECT MAX(pg2.blk) FROM player_general_traditional_total pg2 WHERE pg2.season_id = pg.season_id) GROUP BY p.player_name HAVING COUNT(*) > 1 ORDER BY blk_titles DESC;",10,comparison,hard
players who led the league in steals more than once min 50 games,"SELECT p.player_name, COUNT(*) AS stl_titles FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.stl = (SELECT MAX(pg2.stl) FROM player_general_traditional_total pg2 WHERE pg2.season_id = pg.season_id) AND pg.gp >= 50 GROUP BY p.player_name HAVING COUNT(*) > 1 ORDER BY stl_titles DESC;",13,comparison,hard
which season had the highest number of players averaging 20 ppg min 50 games,"SELECT ps.season_id, COUNT(*) AS num_players FROM player_season ps WHERE ps.pts >= 20 AND ps.gp >= 50 GROUP BY ps.season_id ORDER BY num_players DESC LIMIT 1;",14,count,hard
which season had the most players with a triple double average min 50 games,"SELECT ps.season_id, COUNT(*) AS num_players FROM player_season ps WHERE ps.pts >= 10 AND ps.reb >= 10 AND ps.ast >= 10 AND ps.gp >= 50 GROUP BY ps.season_id ORDER BY num_players DESC LIMIT 1;",14,other,hard
lebron vs kobe vs mj total career triple doubles,"SELECT p.player_name, SUM(pg.td3) AS career_td3 FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name IN ('LeBron James', 'Kobe Bryant', 'Michael Jordan') GROUP BY p.player_name ORDER BY career_td3 DESC;",9,comparison,hard
compare harden westbrook and paul career assists total,"SELECT p.player_name, SUM(pg.ast) AS career_ast FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name IN ('James Harden', 'Russell Westbrook', 'Chris Paul') GROUP BY p.player_name ORDER BY career_ast DESC;",8,comparison,hard
compare shaq dwight and hakeem career blocks total,"SELECT p.player_name, SUM(pg.blk) AS career_blk FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name IN ('Shaquille O''Neal', 'Dwight Howard', 'Hakeem Olajuwon') GROUP BY p.player_name ORDER BY career_blk DESC;",8,comparison,hard
compare curry klay and dame career three pointers made,"SELECT p.player_name, SUM(pg.fg3m) AS career_fg3m FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name IN ('Stephen Curry', 'Klay Thompson', 'Damian Lillard') GROUP BY p.player_name ORDER BY career_fg3m DESC;",9,comparison,hard
who has more career steals lebron or kobe,"SELECT p.player_name, SUM(pg.stl) AS career_stl FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name IN ('LeBron James', 'Kobe Bryant') GROUP BY p.player_name ORDER BY career_stl DESC;",8,comparison,hard
compare tim duncan and kevin garnett career rebounds total,"SELECT p.player_name, SUM(pg.reb) AS career_reb FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name IN ('Tim Duncan', 'Kevin Garnett') GROUP BY p.player_name ORDER BY career_reb DESC;",9,comparison,hard
who had better career net rating min 50 games per season giannis or jokic,"SELECT p.player_name, AVG(ps.net_rating) AS avg_net_rating FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name IN ('Giannis Antetokounmpo', 'Nikola Jokić') AND ps.gp >= 50 GROUP BY p.player_name ORDER BY avg_net_rating DESC;",14,comparison,hard
compare career true shooting percentage min 50 games per season for durant and leonard,"SELECT p.player_name, AVG(ps.ts_pct) AS avg_ts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.player_name IN ('Kevin Durant', 'Kawhi Leonard') AND ps.gp >= 50 GROUP BY p.player_name ORDER BY avg_ts DESC;",14,comparison,hard
all nba seasons played by lebron james,"SELECT pg.season_id, t.city, t.nickname, pg.gp, pg.w, pg.l FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id JOIN team t ON pg.team_id = t.team_id WHERE p.player_name = 'LeBron James' ORDER BY pg.season_id;",7,other,medium
all seasons played by tim duncan with wins and losses,"SELECT pg.season_id, t.city, t.nickname, pg.gp, pg.w, pg.l FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id JOIN team t ON pg.team_id = t.team_id WHERE p.player_name = 'Tim Duncan' ORDER BY pg.season_id;",10,other,medium
show me every team kobe played for and what year,"SELECT DISTINCT pg.season_id, t.city, t.nickname FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id JOIN team t ON pg.team_id = t.team_id WHERE p.player_name = 'Kobe Bryant' ORDER BY pg.season_id;",10,comparison,medium
which teams did paul pierce play for across his career,"SELECT DISTINCT pg.season_id, t.city, t.nickname FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id JOIN team t ON pg.team_id = t.team_id WHERE p.player_name = 'Paul Pierce' ORDER BY pg.season_id;",10,comparison,medium
which teams did vince carter play for,"SELECT DISTINCT t.city, t.nickname FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id JOIN team t ON pg.team_id = t.team_id WHERE p.player_name = 'Vince Carter' ORDER BY t.nickname;",7,comparison,medium
how many teams did jason kidd play for in his career,SELECT COUNT(DISTINCT pg.team_id) AS num_teams FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Jason Kidd';,11,comparison,medium
how many teams did carmelo anthony play for,SELECT COUNT(DISTINCT pg.team_id) AS num_teams FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Carmelo Anthony';,8,comparison,medium
players who scored over 20 ppg in a season and were under 6 feet tall min 50 games,"SELECT p.player_name, ps.pts, ps.player_height FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.pts >= 20 AND ps.player_height_inches < 72 AND ps.gp >= 50 ORDER BY ps.pts DESC;",18,comparison,hard
tallest player to lead the league in assists in any season min 50 games,"SELECT p.player_name, ps.player_height_inches, ps.ast, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.ast = (SELECT MAX(ps2.ast) FROM player_season ps2 WHERE ps2.season_id = ps.season_id AND ps2.gp >= 50) AND ps.gp >= 50 ORDER BY ps.player_height_inches DESC LIMIT 1;",14,other,hard
shortest player to average over 20 ppg in a season min 50 games,"SELECT p.player_name, ps.player_height_inches, ps.pts, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.pts >= 20 AND ps.gp >= 50 ORDER BY ps.player_height_inches ASC LIMIT 1;",13,comparison,hard
what is the average height of nba players who average over 20 ppg min 50 games,SELECT AVG(ps.player_height_inches) AS avg_height FROM player_season ps WHERE ps.pts >= 20 AND ps.gp >= 50;,16,other,medium
heaviest player to average over 5 assists per game in a season min 50 games,"SELECT p.player_name, ps.player_weight, ps.ast, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.player_weight DESC LIMIT 1;",15,other,medium
